Info 0    [19:49:48.575] Starting TS Server
Info 34372[22:16:05.904] getCompletionData: Is inside comment: 0.009880000725388527
Info 34373[22:16:05.904] getCompletionData: Get previous token: 0.016475999727845192
Info 34374[22:16:05.904] getCompletionsAtPosition: isCompletionListBlocker: 0.010043000802397728
Info 34375[22:16:05.907] getExportInfoMap: cache hit
Info 34376[22:16:05.919] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 34377[22:16:05.919] collectAutoImports: response is complete
Info 34378[22:16:05.919] collectAutoImports: 12.051141999661922
Info 34379[22:16:05.919] getCompletionData: Semantic work: 15.361863000318408
Info 34380[22:16:05.930] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.224153999239206
Info 34381[22:16:05.932] getCompletionData: Get current token: 0.0041509997099637985
Info 34382[22:16:05.932] getCompletionData: Is inside comment: 0.00891299918293953
Info 34383[22:16:05.932] getCompletionData: Get previous token: 0.01768999919295311
Info 34384[22:16:05.932] getCompletionsAtPosition: isCompletionListBlocker: 0.011222999542951584
Info 34385[22:16:05.934] getExportInfoMap: cache hit
Info 34386[22:16:05.946] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 34387[22:16:05.946] collectAutoImports: response is complete
Info 34388[22:16:05.946] collectAutoImports: 12.239323999732733
Info 34389[22:16:05.946] getCompletionData: Semantic work: 14.266588000580668
Info 34390[22:16:05.954] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.182094000279903
Info 34391[22:16:05.956] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34392[22:16:05.964] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1834 structureChanged: false structureIsReused:: Completely Elapsed: 8.40612700022757ms
Info 34393[22:16:05.964] Different program with same set of files
Info 34394[22:16:05.964] getCompletionData: Get current token: 0.00508200004696846
Info 34395[22:16:05.964] getCompletionData: Is inside comment: 0.009057000279426575
Info 34396[22:16:05.964] getCompletionData: Get previous token: 0.0161920003592968
Info 34397[22:16:05.964] getCompletionsAtPosition: isCompletionListBlocker: 0.009915001690387726
Info 34398[22:16:05.967] getExportInfoMap: cache hit
Info 34399[22:16:05.978] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 34400[22:16:05.978] collectAutoImports: response is complete
Info 34401[22:16:05.978] collectAutoImports: 11.633332001045346
Info 34402[22:16:05.978] getCompletionData: Semantic work: 13.985372999683022
Info 34403[22:16:05.987] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.873146999627352
Info 34404[22:16:05.990] getCompletionData: Get current token: 0.004430999979376793
Info 34405[22:16:05.990] getCompletionData: Is inside comment: 0.00896100141108036
Info 34406[22:16:05.990] getCompletionData: Get previous token: 0.017737001180648804
Info 34407[22:16:05.990] getCompletionsAtPosition: isCompletionListBlocker: 0.011113999411463737
Info 34408[22:16:05.992] getExportInfoMap: cache hit
Info 34409[22:16:06.003] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 34410[22:16:06.003] collectAutoImports: response is complete
Info 34411[22:16:06.003] collectAutoImports: 11.587744999676943
Info 34412[22:16:06.003] getCompletionData: Semantic work: 13.666291000321507
Info 34413[22:16:06.013] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.35992499999702
Info 34414[22:16:06.015] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34415[22:16:06.023] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1835 structureChanged: false structureIsReused:: Completely Elapsed: 8.661756999790668ms
Info 34416[22:16:06.023] Different program with same set of files
Info 34417[22:16:06.024] getCompletionData: Get current token: 0.005053000524640083
Info 34418[22:16:06.024] getCompletionData: Is inside comment: 0.009168000891804695
Info 34419[22:16:06.024] getCompletionData: Get previous token: 0.016340000554919243
Info 34420[22:16:06.024] getCompletionsAtPosition: isCompletionListBlocker: 0.010199999436736107
Info 34421[22:16:06.026] getExportInfoMap: cache hit
Info 34422[22:16:06.038] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 34423[22:16:06.038] collectAutoImports: response is complete
Info 34424[22:16:06.038] collectAutoImports: 11.475612999871373
Info 34425[22:16:06.038] getCompletionData: Semantic work: 13.834141999483109
Info 34426[22:16:06.046] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.9476609993726015
Info 34427[22:16:06.048] getCompletionData: Get current token: 0.00419200025498867
Info 34428[22:16:06.048] getCompletionData: Is inside comment: 0.009029000997543335
Info 34429[22:16:06.048] getCompletionData: Get previous token: 0.017822999507188797
Info 34430[22:16:06.048] getCompletionsAtPosition: isCompletionListBlocker: 0.011337999254465103
Info 34431[22:16:06.050] getExportInfoMap: cache hit
Info 34432[22:16:06.062] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 34433[22:16:06.062] collectAutoImports: response is complete
Info 34434[22:16:06.062] collectAutoImports: 11.986566999927163
Info 34435[22:16:06.062] getCompletionData: Semantic work: 14.15072900056839
Info 34436[22:16:06.071] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.599919000640512
Info 34437[22:16:06.073] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34438[22:16:06.082] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1836 structureChanged: false structureIsReused:: Completely Elapsed: 8.603932999074459ms
Info 34439[22:16:06.082] Different program with same set of files
Info 34440[22:16:06.082] getCompletionData: Get current token: 0.005091998726129532
Info 34441[22:16:06.082] getCompletionData: Is inside comment: 0.009251000359654427
Info 34442[22:16:06.082] getCompletionData: Get previous token: 0.016377000138163567
Info 34443[22:16:06.082] getCompletionsAtPosition: isCompletionListBlocker: 0.010486999526619911
Info 34444[22:16:06.084] getExportInfoMap: cache hit
Info 34445[22:16:06.098] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 34446[22:16:06.098] collectAutoImports: response is complete
Info 34447[22:16:06.098] collectAutoImports: 13.372458999976516
Info 34448[22:16:06.098] getCompletionData: Semantic work: 15.759068001061678
Info 34449[22:16:06.106] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.949850000441074
Info 34450[22:16:06.108] getCompletionData: Get current token: 0.004244999960064888
Info 34451[22:16:06.108] getCompletionData: Is inside comment: 0.00891999900341034
Info 34452[22:16:06.108] getCompletionData: Get previous token: 0.017527000978589058
Info 34453[22:16:06.108] getCompletionsAtPosition: isCompletionListBlocker: 0.009654000401496887
Info 34454[22:16:06.110] getExportInfoMap: cache hit
Info 34455[22:16:06.122] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 34456[22:16:06.122] collectAutoImports: response is complete
Info 34457[22:16:06.122] collectAutoImports: 11.460413999855518
Info 34458[22:16:06.122] getCompletionData: Semantic work: 13.492910999804735
Info 34459[22:16:06.129] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.368718000128865
Info 34460[22:16:06.131] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34461[22:16:06.141] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1837 structureChanged: false structureIsReused:: Completely Elapsed: 9.738135999068618ms
Info 34462[22:16:06.141] Different program with same set of files
Info 34463[22:16:06.141] getCompletionData: Get current token: 0.005607001483440399
Info 34464[22:16:06.141] getCompletionData: Is inside comment: 0.00912800058722496
Info 34465[22:16:06.141] getCompletionData: Get previous token: 0.016505001112818718
Info 34466[22:16:06.141] getCompletionsAtPosition: isCompletionListBlocker: 0.009750999510288239
Info 34467[22:16:06.143] getExportInfoMap: cache hit
Info 34468[22:16:06.155] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 34469[22:16:06.155] collectAutoImports: response is complete
Info 34470[22:16:06.155] collectAutoImports: 11.465017998591065
Info 34471[22:16:06.155] getCompletionData: Semantic work: 13.81173299998045
Info 34472[22:16:06.163] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.646277001127601
Info 34473[22:16:06.165] getCompletionData: Get current token: 0.003960000351071358
Info 34474[22:16:06.165] getCompletionData: Is inside comment: 0.008555000647902489
Info 34475[22:16:06.165] getCompletionData: Get previous token: 0.017569998279213905
Info 34476[22:16:06.165] getCompletionsAtPosition: isCompletionListBlocker: 0.0072029996663331985
Info 34477[22:16:06.167] getExportInfoMap: cache hit
Info 34478[22:16:06.180] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 34479[22:16:06.180] collectAutoImports: response is complete
Info 34480[22:16:06.180] collectAutoImports: 13.132104000076652
Info 34481[22:16:06.180] getCompletionData: Semantic work: 14.999639000743628
Info 34482[22:16:06.187] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.294715998694301
Info 34483[22:16:06.189] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34484[22:16:06.198] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1838 structureChanged: false structureIsReused:: Completely Elapsed: 8.540873000398278ms
Info 34485[22:16:06.198] Different program with same set of files
Info 34486[22:16:06.198] getCompletionData: Get current token: 0.0051469989120960236
Info 34487[22:16:06.198] getCompletionData: Is inside comment: 0.008928000926971436
Info 34488[22:16:06.198] getCompletionData: Get previous token: 0.016155000776052475
Info 34489[22:16:06.198] getCompletionsAtPosition: isCompletionListBlocker: 0.010510999709367752
Info 34490[22:16:06.200] getExportInfoMap: cache hit
Info 34491[22:16:06.213] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 34492[22:16:06.213] collectAutoImports: response is complete
Info 34493[22:16:06.213] collectAutoImports: 12.05731699988246
Info 34494[22:16:06.213] getCompletionData: Semantic work: 14.446359001100063
Info 34495[22:16:06.221] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.042171999812126
Info 34496[22:16:06.223] getCompletionData: Get current token: 0.004131000488996506
Info 34497[22:16:06.223] getCompletionData: Is inside comment: 0.008699001744389534
Info 34498[22:16:06.223] getCompletionData: Get previous token: 0.01771700009703636
Info 34499[22:16:06.223] getCompletionsAtPosition: isCompletionListBlocker: 0.010454000905156136
Info 34500[22:16:06.225] getExportInfoMap: cache hit
Info 34501[22:16:06.237] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 34502[22:16:06.237] collectAutoImports: response is complete
Info 34503[22:16:06.237] collectAutoImports: 11.583365999162197
Info 34504[22:16:06.237] getCompletionData: Semantic work: 13.539130000397563
Info 34505[22:16:06.244] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.077518001198769
Info 34506[22:16:06.246] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34507[22:16:06.256] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1839 structureChanged: false structureIsReused:: Completely Elapsed: 10.233980000019073ms
Info 34508[22:16:06.256] Different program with same set of files
Info 34509[22:16:06.256] getCompletionData: Get current token: 0.005629999563097954
Info 34510[22:16:06.256] getCompletionData: Is inside comment: 0.00888499990105629
Info 34511[22:16:06.256] getCompletionData: Get previous token: 0.016391001641750336
Info 34512[22:16:06.256] getCompletionsAtPosition: isCompletionListBlocker: 0.010110000148415565
Info 34513[22:16:06.259] getExportInfoMap: cache hit
Info 34514[22:16:06.270] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 34515[22:16:06.270] collectAutoImports: response is complete
Info 34516[22:16:06.270] collectAutoImports: 11.598301000893116
Info 34517[22:16:06.270] getCompletionData: Semantic work: 14.070794999599457
Info 34518[22:16:06.279] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.912258999422193
Info 34519[22:16:06.342] getCompletionData: Get current token: 0.004581000655889511
Info 34520[22:16:06.342] getCompletionData: Is inside comment: 0.009671000763773918
Info 34521[22:16:06.342] getCompletionData: Get previous token: 0.018091000616550446
Info 34522[22:16:06.342] getCompletionsAtPosition: isCompletionListBlocker: 0.013129999861121178
Info 34523[22:16:06.345] getExportInfoMap: cache hit
Info 34524[22:16:06.357] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 34525[22:16:06.357] collectAutoImports: response is complete
Info 34526[22:16:06.357] collectAutoImports: 11.881183000281453
Info 34527[22:16:06.357] getCompletionData: Semantic work: 14.217329999431968
Info 34528[22:16:06.367] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.05892900004983
Info 34529[22:16:06.369] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34530[22:16:06.377] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1840 structureChanged: false structureIsReused:: Completely Elapsed: 8.540357999503613ms
